%time,field.header.seq,field.header.stamp,field.header.frame_id,field.drive.steering_angle,field.drive.steering_angle_velocity,field.drive.speed,field.drive.acceleration,field.drive.jerk
1.74362817229089E+018,1532,0,,-0.318766832352,0,0.990597128868,0,0
1.7436281723133E+018,1533,0,,-0.318766832352,0,0.990597128868,0,0
1.74362817233843E+018,1534,0,,-0.318766832352,0,0.990597128868,0,0
1.74362817236363E+018,1535,0,,-0.318766832352,0,0.990597128868,0,0
1.74362817238919E+018,1536,0,,-0.318766832352,0,0.990597128868,0,0
1.74362817241924E+018,1537,0,,-0.318766832352,0,0.990597128868,0,0
1.74362817244211E+018,1538,0,,-0.318766832352,0,0.990597128868,0,0
1.74362817246401E+018,1539,0,,-0.318766832352,0,0.990597128868,0,0
1.74362817249168E+018,1540,0,,-0.318766832352,0,0.990597128868,0,0
1.74362817251627E+018,1541,0,,-0.318766832352,0,0.990597128868,0,0
1.7436281725445E+018,1542,0,,-0.318766832352,0,0.990597128868,0,0
1.74362817256975E+018,1543,0,,-0.318766832352,0,1.04051887989,0,0
1.74362817258942E+018,1544,0,,-0.318766832352,0,1.04051887989,0,0
1.74362817261382E+018,1545,0,,-0.318766832352,0,1.04051887989,0,0
1.74362817264392E+018,1546,0,,-0.318766832352,0,1.04051887989,0,0
1.74362817266612E+018,1547,0,,-0.318766832352,0,1.04051887989,0,0
1.74362817269403E+018,1548,0,,-0.318766832352,0,1.04051887989,0,0
1.74362817271608E+018,1549,0,,-0.318766832352,0,1.04051887989,0,0
1.74362817274184E+018,1550,0,,-0.318766832352,0,1.04051887989,0,0
1.7436281727641E+018,1551,0,,-0.318766832352,0,1.04051887989,0,0
1.74362817278944E+018,1552,0,,-0.318766832352,0,1.04051887989,0,0
1.74362817281623E+018,1553,0,,-0.318766832352,0,1.04051887989,0,0
1.74362817284612E+018,1554,0,,-0.318766832352,0,1.04051887989,0,0
1.74362817287075E+018,1555,0,,-0.318766832352,0,1.04051887989,0,0
1.74362817288944E+018,1556,0,,-0.318766832352,0,1.04051887989,0,0
1.74362817291967E+018,1557,0,,-0.318766832352,0,1.04051887989,0,0
1.74362817294306E+018,1558,0,,-0.318766832352,0,1.04051887989,0,0
1.74362817296947E+018,1559,0,,-0.304622292519,0,1.04051887989,0,0
1.74362817299634E+018,1560,0,,-0.126390352845,0,1.04051887989,0,0
1.74362817301378E+018,1561,0,,0,0,1.04051887989,0,0
1.74362817304215E+018,1562,0,,0,0,1.19028449059,0,0
1.74362817306578E+018,1563,0,,0,0,1.26516735554,0,0
1.74362817309109E+018,1564,0,,0,0,1.26516735554,0,0
1.74362817311947E+018,1565,0,,0,0,1.36501097679,0,0
1.74362817314193E+018,1566,0,,0,0,1.36501097679,0,0
1.74362817316915E+018,1567,0,,0,0,1.36501097679,0,0
1.74362817318928E+018,1568,0,,0,0,1.36501097679,0,0
1.74362817321736E+018,1569,0,,0,0,1.36501097679,0,0
1.74362817324442E+018,1570,0,,0,0,1.36501097679,0,0
1.74362817326751E+018,1571,0,,0,0,1.36501097679,0,0
1.74362817328874E+018,1572,0,,0,0,1.36501097679,0,0
1.7436281733138E+018,1573,0,,0,0,1.36501097679,0,0
1.74362817334089E+018,1574,0,,0.0443630255759,0,1.36501097679,0,0
1.74362817336774E+018,1575,0,,0.151872336864,0,1.36501097679,0,0
1.74362817339364E+018,1576,0,,0.253723859787,0,1.36501097679,0,0
1.74362817341518E+018,1577,0,,0.340000003576,0,1.36501097679,0,0
1.74362817344393E+018,1578,0,,0.340000003576,0,1.36501097679,0,0
1.7436281734649E+018,1579,0,,0.340000003576,0,1.36501097679,0,0
1.74362817348994E+018,1580,0,,0.340000003576,0,1.36501097679,0,0
1.74362817352093E+018,1581,0,,0.340000003576,0,1.36501097679,0,0
1.74362817354285E+018,1582,0,,0.340000003576,0,1.26516735554,0,0
1.74362817356647E+018,1583,0,,0.340000003576,0,1.26516735554,0,0
1.74362817358961E+018,1584,0,,0.340000003576,0,1.26516735554,0,0
1.74362817361862E+018,1585,0,,0.324446499348,0,1.26516735554,0,0
1.74362817364742E+018,1586,0,,0.262210577726,0,1.26516735554,0,0
1.74362817366765E+018,1587,0,,0,0,1.24020636082,0,0
1.74362817369472E+018,1588,0,,0,0,1.24020636082,0,0
1.74362817372068E+018,1589,0,,0,0,1.24020636082,0,0
1.74362817374171E+018,1590,0,,0,0,1.24020636082,0,0
1.74362817376637E+018,1591,0,,0,0,1.24020636082,0,0
1.74362817379443E+018,1592,0,,0,0,1.24020636082,0,0
1.74362817381388E+018,1593,0,,0,0,1.24020636082,0,0
1.74362817384499E+018,1594,0,,0,0,1.24020636082,0,0
1.74362817386481E+018,1595,0,,0,0,1.24020636082,0,0
1.74362817388992E+018,1596,0,,0,0,1.24020636082,0,0
1.74362817391761E+018,1597,0,,0,0,1.24020636082,0,0
1.74362817393962E+018,1598,0,,0,0,1.24020636082,0,0
1.74362817396989E+018,1599,0,,0,0,1.24020636082,0,0
1.74362817399347E+018,1600,0,,0,0,1.24020636082,0,0
1.7436281740211E+018,1601,0,,0,0,1.24020636082,0,0
1.74362817404513E+018,1602,0,,0,0,1.24020636082,0,0
1.74362817406427E+018,1603,0,,0,0,1.24020636082,0,0
1.74362817409136E+018,1604,0,,-0.0471700802445,0,1.24020636082,0,0
1.74362817411915E+018,1605,0,,-0.13770596683,0,1.19028449059,0,0
1.74362817414254E+018,1606,0,,-0.26501762867,0,1.19028449059,0,0
1.74362817416424E+018,1607,0,,-0.330082446337,0,1.19028449059,0,0
1.74362817418913E+018,1608,0,,-0.330082446337,0,1.19028449059,0,0
1.74362817421731E+018,1609,0,,-0.330082446337,0,1.19028449059,0,0
1.74362817423965E+018,1610,0,,-0.330082446337,0,1.19028449059,0,0
1.74362817426425E+018,1611,0,,-0.330082446337,0,1.16532361507,0,0
1.7436281742891E+018,1612,0,,-0.330082446337,0,1.16532361507,0,0
1.74362817431595E+018,1613,0,,-0.330082446337,0,1.16532361507,0,0
1.74362817433988E+018,1614,0,,-0.330082446337,0,1.16532361507,0,0
1.74362817437232E+018,1615,0,,-0.330082446337,0,1.16532361507,0,0
1.74362817439241E+018,1616,0,,-0.330082446337,0,1.16532361507,0,0
1.74362817441839E+018,1617,0,,-0.330082446337,0,1.16532361507,0,0
1.74362817443852E+018,1618,0,,-0.330082446337,0,1.16532361507,0,0
1.74362817446452E+018,1619,0,,-0.330082446337,0,1.16532361507,0,0
1.7436281744897E+018,1620,0,,-0.330082446337,0,1.16532361507,0,0
1.74362817451398E+018,1621,0,,-0.330082446337,0,1.16532361507,0,0
1.74362817454172E+018,1622,0,,-0.330082446337,0,1.16532361507,0,0
1.74362817456764E+018,1623,0,,-0.330082446337,0,1.16532361507,0,0
1.74362817459711E+018,1624,0,,-0.330082446337,0,1.16532361507,0,0
1.74362817461455E+018,1625,0,,-0.330082446337,0,1.16532361507,0,0
1.74362817463947E+018,1626,0,,-0.330082446337,0,1.16532361507,0,0
1.74362817466884E+018,1627,0,,-0.330082446337,0,1.16532361507,0,0
1.74362817469388E+018,1628,0,,-0.330082446337,0,1.16532361507,0,0
1.74362817471867E+018,1629,0,,-0.330082446337,0,1.16532361507,0,0
1.74362817474608E+018,1630,0,,-0.330082446337,0,1.16532361507,0,0
1.74362817477031E+018,1631,0,,-0.330082446337,0,1.16532361507,0,0
1.74362817479336E+018,1632,0,,-0.330082446337,0,1.16532361507,0,0
1.74362817481744E+018,1633,0,,-0.330082446337,0,1.16532361507,0,0
