%time,field.header.seq,field.header.stamp,field.header.frame_id,field.drive.steering_angle,field.drive.steering_angle_velocity,field.drive.speed,field.drive.acceleration,field.drive.jerk
1.74258828362772E+018,32295,0,,0.340000003576,0,0.890657007694,0,0
1.74258828365202E+018,32296,0,,0.340000003576,0,0.890657007694,0,0
1.7425882836828E+018,32297,0,,0.340000003576,0,0.890657007694,0,0
1.74258828370995E+018,32298,0,,0.340000003576,0,0.890657007694,0,0
1.74258828373415E+018,32299,0,,0.340000003576,0,0.890657007694,0,0
1.74258828375903E+018,32300,0,,0.340000003576,0,0.890657007694,0,0
1.74258828377882E+018,32301,0,,0.340000003576,0,0.890657007694,0,0
1.74258828380634E+018,32302,0,,0.340000003576,0,0.890657007694,0,0
1.74258828382961E+018,32303,0,,0.340000003576,0,0.890657007694,0,0
1.74258828385705E+018,32304,0,,0.279183983803,0,0.890657007694,0,0
1.74258828388592E+018,32305,0,,0.120754390955,0,0.890657007694,0,0
1.74258828390619E+018,32306,0,,0.0556786470115,0,0.890657007694,0,0
1.7425882839272E+018,32307,0,,0,0,0.940675199032,0,0
1.74258828395686E+018,32308,0,,0,0,0.940675199032,0,0
1.74258828398363E+018,32309,0,,0,0,0.940675199032,0,0
1.74258828400747E+018,32310,0,,0,0,0.940675199032,0,0
1.74258828403232E+018,32311,0,,0,0,0.940675199032,0,0
1.74258828405224E+018,32312,0,,0,0,0.940675199032,0,0
1.7425882840836E+018,32313,0,,0,0,0.940675199032,0,0
1.74258828410331E+018,32314,0,,0,0,0.940675199032,0,0
1.74258828412806E+018,32315,0,,0,0,0.940675199032,0,0
1.7425882841553E+018,32316,0,,0,0,0.940675199032,0,0
1.74258828418171E+018,32317,0,,0,0,0.940675199032,0,0
1.74258828420219E+018,32318,0,,0,0,0.940675199032,0,0
1.74258828422864E+018,32319,0,,0,0,0.940675199032,0,0
1.74258828425731E+018,32320,0,,0,0,0.940675199032,0,0
1.7425882842793E+018,32321,0,,0,0,0.940675199032,0,0
1.74258828430889E+018,32322,0,,0,0,0.940675199032,0,0
1.74258828432914E+018,32323,0,,0,0,0.940675199032,0,0
1.74258828435505E+018,32324,0,,0,0,0.940675199032,0,0
1.74258828438131E+018,32325,0,,0.061336454004,0,0.940675199032,0,0
1.74258828440619E+018,32326,0,,0.0981122255325,0,0.940675199032,0,0
1.74258828442739E+018,32327,0,,0.191477015615,0,0.940675199032,0,0
1.74258828445934E+018,32328,0,,0.279183983803,0,0.940675199032,0,0
1.74258828448325E+018,32329,0,,0.324446499348,0,0.940675199032,0,0
1.74258828450482E+018,32330,0,,0.340000003576,0,0.940675199032,0,0
1.74258828452831E+018,32331,0,,0.340000003576,0,0.940675199032,0,0
1.74258828455235E+018,32332,0,,0.340000003576,0,0.940675199032,0,0
1.74258828458451E+018,32333,0,,0.340000003576,0,0.940675199032,0,0
1.74258828460666E+018,32334,0,,0.340000003576,0,0.940675199032,0,0
1.74258828463148E+018,32335,0,,0.340000003576,0,0.940675199032,0,0
1.74258828465668E+018,32336,0,,0.340000003576,0,0.940675199032,0,0
1.7425882846849E+018,32337,0,,0.340000003576,0,0.940675199032,0,0
1.74258828470773E+018,32338,0,,0.340000003576,0,0.940675199032,0,0
1.74258828473271E+018,32339,0,,0.340000003576,0,0.940675199032,0,0
1.74258828475983E+018,32340,0,,0.340000003576,0,0.940675199032,0,0
1.7425882847796E+018,32341,0,,0.340000003576,0,0.940675199032,0,0
1.74258828480617E+018,32342,0,,0.340000003576,0,0.940675199032,0,0
1.74258828482866E+018,32343,0,,0.340000003576,0,0.940675199032,0,0
1.74258828485937E+018,32344,0,,0.340000003576,0,0.940675199032,0,0
1.74258828488356E+018,32345,0,,0.340000003576,0,0.940675199032,0,0
1.74258828490737E+018,32346,0,,0.340000003576,0,0.940675199032,0,0
1.7425882849287E+018,32347,0,,0.340000003576,0,0.940675199032,0,0
1.74258828495232E+018,32348,0,,0.340000003576,0,0.940675199032,0,0
1.74258828497987E+018,32349,0,,0.310301959515,0,0.940675199032,0,0
1.74258828500719E+018,32350,0,,0.231092616916,0,0.940675199032,0,0
1.74258828502668E+018,32351,0,,0.137727811933,0,0.940675199032,0,0
1.74258828505832E+018,32352,0,,0,0,0.940675199032,0,0
1.74258828508706E+018,32353,0,,0,0,0.940675199032,0,0
1.74258828511026E+018,32354,0,,0,0,0.940675199032,0,0
1.7425882851315E+018,32355,0,,0,0,0.940675199032,0,0
1.74258828515325E+018,32356,0,,0,0,0.940675199032,0,0
1.74258828517824E+018,32357,0,,0,0,0.940675199032,0,0
1.74258828520531E+018,32358,0,,0,0,0.940675199032,0,0
1.74258828523146E+018,32359,0,,0,0,0.940675199032,0,0
1.74258828525772E+018,32360,0,,0,0,0.940675199032,0,0
1.74258828528209E+018,32361,0,,0,0,0.940675199032,0,0
1.7425882853064E+018,32362,0,,0,0,0.940675199032,0,0
1.74258828533165E+018,32363,0,,0,0,0.940675199032,0,0
1.74258828535165E+018,32364,0,,0,0,0.940675199032,0,0
1.74258828538412E+018,32365,0,,0,0,0.940675199032,0,0
1.74258828540384E+018,32366,0,,0,0,0.940675199032,0,0
1.74258828543095E+018,32367,0,,0,0,0.940675199032,0,0
1.74258828545172E+018,32368,0,,0,0,0.940675199032,0,0
1.74258828548227E+018,32369,0,,0,0,0.940675199032,0,0
1.74258828550836E+018,32370,0,,0,0,0.940675199032,0,0
1.74258828553129E+018,32371,0,,0,0,0.940675199032,0,0
1.7425882855531E+018,32372,0,,0,0,0.940675199032,0,0
1.74258828558036E+018,32373,0,,0,0,0.940675199032,0,0
1.74258828561075E+018,32374,0,,0,0,0.940675199032,0,0
1.74258828562694E+018,32375,0,,0,0,0.940675199032,0,0
1.74258828565174E+018,32376,0,,0,0,0.940675199032,0,0
1.74258828567749E+018,32377,0,,0,0,0.940675199032,0,0
1.7425882857026E+018,32378,0,,0,0,0.940675199032,0,0
1.74258828572679E+018,32379,0,,0,0,0.940675199032,0,0
1.74258828575307E+018,32380,0,,0,0,0.940675199032,0,0
1.74258828577732E+018,32381,0,,0,0,0.940675199032,0,0
1.74258828580176E+018,32382,0,,0,0,0.940675199032,0,0
1.74258828582647E+018,32383,0,,0,0,0.940675199032,0,0
1.74258828585186E+018,32384,0,,0,0,0.940675199032,0,0
1.74258828587697E+018,32385,0,,0,0,0.940675199032,0,0
1.74258828590663E+018,32386,0,,0,0,0.940675199032,0,0
1.74258828592762E+018,32387,0,,0,0,0.940675199032,0,0
1.7425882859519E+018,32388,0,,0,0,0.940675199032,0,0
1.74258828597984E+018,32389,0,,0.0217317808419,0,0.940675199032,0,0
1.74258828600542E+018,32390,0,,0.0387052111328,0,0.940675199032,0,0
1.7425882860293E+018,32391,0,,0.109438769519,0,0.940675199032,0,0
1.74258828605735E+018,32392,0,,0.222605898976,0,0.940675199032,0,0
1.74258828608287E+018,32393,0,,0.29898634553,0,0.940675199032,0,0
1.74258828610827E+018,32394,0,,0.340000003576,0,0.940675199032,0,0
1.74258828613522E+018,32395,0,,0.340000003576,0,0.940675199032,0,0
1.74258828615692E+018,32396,0,,0.340000003576,0,0.940675199032,0,0
1.74258828618096E+018,32397,0,,0.340000003576,0,0.940675199032,0,0
1.74258828620302E+018,32398,0,,0.340000003576,0,0.940675199032,0,0
1.74258828623212E+018,32399,0,,0.340000003576,0,0.940675199032,0,0
1.74258828625435E+018,32400,0,,0.340000003576,0,0.940675199032,0,0
1.74258828628512E+018,32401,0,,0.270697295666,0,0.940675199032,0,0
1.74258828630576E+018,32402,0,,0.177332490683,0,0.940675199032,0,0
1.74258828632916E+018,32403,0,,0.115096576512,0,0.940675199032,0,0
1.74258828635167E+018,32404,0,,0.061336454004,0,0.940675199032,0,0
1.74258828637796E+018,32405,0,,0,0,0.940675199032,0,0
1.74258828640641E+018,32406,0,,0,0,0.940675199032,0,0
1.74258828642717E+018,32407,0,,0,0,0.940675199032,0,0
1.74258828645281E+018,32408,0,,0,0,0.940675199032,0,0
1.74258828647945E+018,32409,0,,0,0,0.940675199032,0,0
1.74258828650232E+018,32410,0,,0,0,0.940675199032,0,0
1.74258828652695E+018,32411,0,,0,0,0.940675199032,0,0
1.74258828655433E+018,32412,0,,0,0,0.940675199032,0,0
